"","holding_country","origCty","n","hold_lat","hold_long","orig_lat","orig_long"
"254","Hungary","Algeria",1,47.2252733248629,19.3962004836614,28.3509697448891,2.65584647197691
"255","Hungary","Ecuador",1,47.2252733248629,19.3962004836614,-1.56427213888531,-78.4630326109714
"256","Hungary","Egypt",2,47.2252733248629,19.3962004836614,26.6051703445063,30.2401354350123
"257","Hungary","Ethiopia",2,47.2252733248629,19.3962004836614,8.7293895570484,39.9149028865443
"258","Hungary","France",13,47.2252733248629,19.3962004836614,46.6423682169416,2.19402366278862
"259","Hungary","United Kingdom",5,47.2252733248629,19.3962004836614,53.9784473508021,-2.85294390932926
"261","Hungary","India",45,47.2252733248629,19.3962004836614,23.5863005677467,81.1730040853018
"262","Hungary","Iran",2,47.2252733248629,19.3962004836614,32.9060237428901,54.2370770010654
"263","Hungary","Israel",1,47.2252733248629,19.3962004836614,31.5135422200432,35.027923472437
"264","Hungary","Italy",4,47.2252733248629,19.3962004836614,42.9820112761427,12.7636571661231
"265","Hungary","Japan",3,47.2252733248629,19.3962004836614,36.7673883259783,137.469342343518
"266","Hungary","Kenya",5,47.2252733248629,19.3962004836614,0.689918231837618,37.9530941126237
"267","Hungary","Morocco",12,47.2252733248629,19.3962004836614,28.6875981349793,-8.81721258725081
"268","Hungary","Mexico",2,47.2252733248629,19.3962004836614,23.8743606809359,-101.553997316301
"269","Hungary","Mozambique",1,47.2252733248629,19.3962004836614,-17.5252303094887,35.2085770312902
"270","Hungary","Nigeria",9,47.2252733248629,19.3962004836614,9.61029352034213,8.14771484525619
"271","Hungary","Poland",1,47.2252733248629,19.3962004836614,52.0684805569247,19.4357327923447
"272","Hungary","Portugal",1,47.2252733248629,19.3962004836614,39.6752921470214,-7.93366218387401
"273","Hungary","Romania",4,47.2252733248629,19.3962004836614,45.8245489439759,25.0941582015633
"274","Hungary","Sudan",51,47.2252733248629,19.3962004836614,15.6706023098426,29.9514582835941
"275","Hungary","Senegal",1,47.2252733248629,19.3962004836614,14.2288614917634,-14.6108753683523
"276","Hungary","Russia",52,47.2252733248629,19.3962004836614,59.0394342141062,98.6704990698032
"277","Hungary","Turkmenistan",1,47.2252733248629,19.3962004836614,39.0606911800143,58.4577357627054
"278","Hungary","Turkey",19,47.2252733248629,19.3962004836614,38.932073631234,35.5688676407669
"279","Hungary","Uganda",2,47.2252733248629,19.3962004836614,1.28217292184162,32.3437176846312
"280","Hungary","United States",202,47.2252733248629,19.3962004836614,38.8208089190304,-96.3316166082964
"281","Hungary","South Africa",20,47.2252733248629,19.3962004836614,-28.5536193067973,24.7525274648908
"282","India","Afghanistan",7,23.5863005677467,81.1730040853018,34.1340260137693,66.5921613109528
"283","India","Angola",44,23.5863005677467,81.1730040853018,-12.1674240626679,17.651768783079
"284","India","Argentina",43,23.5863005677467,81.1730040853018,-35.6972705181201,-64.5323850384308
"285","India","Australia",67,23.5863005677467,81.1730040853018,-25.6973376739831,134.022771709162
"286","India","Burundi",141,23.5863005677467,81.1730040853018,-3.26125199327864,29.8851822784529
"287","India","Belgium",1,23.5863005677467,81.1730040853018,50.6182138854095,4.67501015469649
"288","India","Benin",1,23.5863005677467,81.1730040853018,9.50301319961589,2.30571452883021
"289","India","Burkina Faso",1078,23.5863005677467,81.1730040853018,12.1087090363127,-1.69328162118423
"290","India","Bangladesh",10,23.5863005677467,81.1730040853018,23.673728665121,90.4321256260861
"291","India","Bulgaria",122,23.5863005677467,81.1730040853018,42.8204367730244,25.2517391225619
"292","India","Barbados",1,23.5863005677467,81.1730040853018,13.1832193693375,-59.5573839491503
"293","India","Botswana",224,23.5863005677467,81.1730040853018,-22.2366090020629,23.8577995699561
"294","India","Central African Republic",249,23.5863005677467,81.1730040853018,6.33139003394432,20.5207434193973
"295","India","China",761,23.5863005677467,81.1730040853018,38.0732548110573,104.691138558496
"296","India","Ivory Coast",7,23.5863005677467,81.1730040853018,7.53677927942131,-5.57171019491773
"297","India","Cameroon",2582,23.5863005677467,81.1730040853018,6.29416848748099,12.9484741423983
"298","India","Republic of the Congo",54,23.5863005677467,81.1730040853018,-0.729439159523384,14.8797328494914
"299","India","Colombia",4,23.5863005677467,81.1730040853018,4.18775387735274,-72.6445066243485
"300","India","Cabo Verde",1,23.5863005677467,81.1730040853018,15.0764115186516,-23.6340100590047
"301","India","Cuba",3,23.5863005677467,81.1730040853018,21.4761765228694,-79.698178576187
"302","India","Cyprus",1,23.5863005677467,81.1730040853018,35.1170041634524,33.3753460091992
"303","India","Germany",8,23.5863005677467,81.1730040853018,51.0830453980048,10.4261714274308
"304","India","Dominican Republic",2,23.5863005677467,81.1730040853018,18.7795481852299,-70.4349519852001
"305","India","Algeria",25,23.5863005677467,81.1730040853018,28.3509697448891,2.65584647197691
"306","India","Egypt",36,23.5863005677467,81.1730040853018,26.6051703445063,30.2401354350123
"307","India","Spain",4,23.5863005677467,81.1730040853018,40.3650083366838,-3.6516251409957
"308","India","Ethiopia",4597,23.5863005677467,81.1730040853018,8.7293895570484,39.9149028865443
"309","India","France",6,23.5863005677467,81.1730040853018,46.6423682169416,2.19402366278862
"310","India","United Kingdom",3,23.5863005677467,81.1730040853018,53.9784473508021,-2.85294390932926
"311","India","Ghana",333,23.5863005677467,81.1730040853018,7.94530467243628,-1.21923336252658
"312","India","Guadeloupe",2,23.5863005677467,81.1730040853018,16.2442000270555,-61.5438226228275
"313","India","Gambia",58,23.5863005677467,81.1730040853018,13.4286179591893,-15.3833803858697
"314","India","Greece",1,23.5863005677467,81.1730040853018,39.4201226172798,23.1103689361619
"315","India","Guatemala",8,23.5863005677467,81.1730040853018,15.8208785153527,-90.3121934911962
